investor_id,performance,date
364,0.7775,2022-08-15
905,1.2701,2022-08-18
985,1.3758,2022-08-22
498,0.3864,2022-08-15
162,1.1811,2022-08-03
837,1.4463,2022-08-10
895,-0.3042,2022-08-20
675,1.2512,2022-08-28
847,1.4297,2022-08-22
893,1.094,2022-08-20
321,0.4502,2022-08-01
152,0.3581,2022-08-18
887,0.2886,2022-08-24
923,1.4996,2022-08-07
227,1.3939,2022-08-26
925,-0.2199,2022-08-27
973,1.2409,2022-08-06
769,1.1732,2022-08-31
694,1.1295,2022-08-04
631,-0.3562,2022-08-14
422,0.7561,2022-08-13
963,-0.3517,2022-08-20
756,0.7733,2022-08-25
700,-0.2232,2022-08-04
473,1.107,2022-08-25
677,-0.1408,2022-08-19
915,1.1251,2022-08-25
786,1.116,2022-08-11
497,0.287,2022-08-07
716,0.1749,2022-08-25
276,1.001,2022-08-17
625,0.9324,2022-08-30
495,-0.1422,2022-08-10
404,-0.4781,2022-08-25
481,1.4511,2022-08-12
366,0.9804,2022-08-28
385,0.7698,2022-08-29
291,0.2982,2022-08-20
741,0.1091,2022-08-18
633,1.2982,2022-08-15
821,0.0038,2022-08-29
166,1.3095,2022-08-31
481,-0.1046,2022-08-08
174,1.0394,2022-08-15
191,0.0513,2022-08-25
805,0.86,2022-08-26
141,0.5913,2022-08-02
843,0.7827,2022-08-08
117,0.2875,2022-08-11
463,0.559,2022-08-18
796,-0.0216,2022-08-25
781,0.2489,2022-08-09
927,1.2456,2022-08-06
872,0.1489,2022-08-24
200,0.5977,2022-08-24
577,0.5318,2022-08-27
553,1.1628,2022-08-11
773,1.3615,2022-08-28
434,0.3304,2022-08-21
430,1.1939,2022-08-11
368,0.49,2022-08-08
587,0.0998,2022-08-20
650,0.195,2022-08-07
818,-0.2145,2022-08-29
186,-0.4039,2022-08-19
601,0.3267,2022-08-30
500,0.099,2022-08-18
406,0.7169,2022-08-10
876,0.5198,2022-08-09
686,1.4431,2022-08-03
877,-0.0624,2022-08-08
494,0.5428,2022-08-03
247,0.9791,2022-08-02
676,-0.0635,2022-08-20
881,0.0676,2022-08-24
645,0.9281,2022-08-25
875,1.3477,2022-08-05
172,0.2065,2022-08-12
212,-0.3442,2022-08-15
864,-0.3419,2022-08-21
181,1.1341,2022-08-12
704,0.6026,2022-08-02
773,-0.4295,2022-08-05
585,0.9406,2022-08-09
391,1.2689,2022-08-02
223,0.1094,2022-08-24
992,1.0079,2022-08-17
852,1.3174,2022-08-25
606,1.2089,2022-08-04
922,0.6763,2022-08-14
608,0.5345,2022-08-12
505,0.2312,2022-08-28
365,0.5634,2022-08-29
213,1.1764,2022-08-14
711,0.9639,2022-08-30
754,0.8756,2022-08-15
816,-0.0112,2022-08-10
269,0.6627,2022-08-06
475,0.017,2022-08-21
853,0.5351,2022-08-16
831,1.2404,2022-08-09
101,-0.0937,2022-08-25
822,0.3069,2022-08-04
592,0.2449,2022-08-29
617,0.8051,2022-08-14
748,0.7231,2022-08-08
147,1.2821,2022-08-29
752,-0.3405,2022-08-22
434,-0.427,2022-08-16
122,0.5422,2022-08-08
167,-0.3635,2022-08-31
368,-0.1463,2022-08-27
490,1.0947,2022-08-07
311,1.1796,2022-08-08
829,0.9264,2022-08-04
492,0.8732,2022-08-11
840,-0.0245,2022-08-31
830,0.6855,2022-08-19
170,0.6511,2022-08-28
592,0.5255,2022-08-10
484,0.4623,2022-08-08
225,0.5783,2022-08-11
586,0.981,2022-08-23
224,0.6741,2022-08-20
913,1.1793,2022-08-06
252,0.1879,2022-08-21
955,0.0699,2022-08-21
835,0.0874,2022-08-09
431,0.8697,2022-08-26
519,-0.4149,2022-08-20
594,0.806,2022-08-13
185,0.3676,2022-08-18
467,0.833,2022-08-25
410,-0.4455,2022-08-19
923,0.9889,2022-08-10
298,0.3545,2022-08-24
450,0.8264,2022-08-28
958,-0.4925,2022-08-12
219,0.5507,2022-08-04
603,0.238,2022-08-17
701,1.3014,2022-08-11
117,0.8589,2022-08-18
912,0.6456,2022-08-02
977,1.2685,2022-08-20
524,0.7823,2022-08-06
896,0.5758,2022-08-05
680,1.4501,2022-08-26
120,1.1495,2022-08-23
239,0.4327,2022-08-22
629,1.3839,2022-08-05
884,0.7853,2022-08-23
698,1.4071,2022-08-13
947,0.0079,2022-08-04
198,0.294,2022-08-14
947,0.4201,2022-08-14
322,0.1132,2022-08-20
465,0.574,2022-08-06
721,-0.2472,2022-08-14
526,0.8245,2022-08-26
568,1.2331,2022-08-15
565,1.4136,2022-08-14
446,1.2694,2022-08-26
512,0.1878,2022-08-13
289,0.9848,2022-08-31
257,1.0033,2022-08-19
798,-0.0794,2022-08-04
225,0.8239,2022-08-01
314,0.1906,2022-08-20
923,-0.3144,2022-08-22
320,1.4118,2022-08-06
436,0.0868,2022-08-17
811,0.024,2022-08-31
210,-0.1744,2022-08-31
530,0.3577,2022-08-31
321,-0.3322,2022-08-21
318,0.0818,2022-08-30
558,-0.4742,2022-08-16
839,0.0858,2022-08-19
401,0.1278,2022-08-30
328,-0.1966,2022-08-16
246,0.3343,2022-08-30
483,0.5708,2022-08-01
404,0.16,2022-08-20
329,0.9217,2022-08-24
677,0.7931,2022-08-10
989,1.1461,2022-08-17
496,-0.1356,2022-08-17
449,0.3304,2022-08-31
223,-0.0457,2022-08-06
914,-0.4759,2022-08-15
300,0.5464,2022-08-19
364,0.5372,2022-08-30
725,0.0618,2022-08-13
226,0.3866,2022-08-09
198,0.4311,2022-08-03
363,0.185,2022-08-21
923,0.8766,2022-08-23
230,0.4886,2022-08-20
684,0.8493,2022-08-09
751,0.9604,2022-08-14
216,1.1407,2022-08-29
623,0.1138,2022-08-21
408,0.1579,2022-08-07
232,0.376,2022-08-06
973,-0.1721,2022-08-18
735,0.1713,2022-08-30
158,1.0084,2022-08-24
401,-0.0394,2022-08-08
585,1.4326,2022-08-15
920,0.2258,2022-08-10
638,0.8463,2022-08-07
223,0.039,2022-08-24
153,0.2004,2022-08-27
171,1.126,2022-08-18
499,0.0622,2022-08-21
644,0.3261,2022-08-08
410,0.9945,2022-08-08
997,1.1788,2022-08-02
428,-0.0527,2022-08-05
485,0.6474,2022-08-17
653,-0.426,2022-08-13
268,0.707,2022-08-16
351,1.4955,2022-08-22
506,-0.3757,2022-08-12
294,1.1576,2022-08-07
103,1.4066,2022-08-22
916,0.4429,2022-08-24
521,0.2811,2022-08-03
191,0.751,2022-08-07
823,1.3252,2022-08-20
441,0.6001,2022-08-16
308,0.5989,2022-08-19
618,-0.4763,2022-08-27
864,-0.4583,2022-08-28
612,-0.4639,2022-08-09
247,0.6565,2022-08-28
761,1.1238,2022-08-23
266,1.1985,2022-08-12
581,0.1586,2022-08-31
510,0.0369,2022-08-04
845,-0.0291,2022-08-06
669,1.1822,2022-08-10
791,0.5237,2022-08-30
847,0.2128,2022-08-06
184,-0.381,2022-08-12
540,0.4998,2022-08-31
334,0.8505,2022-08-15
780,0.0623,2022-08-16
408,0.1328,2022-08-04
344,-0.2921,2022-08-01
947,0.6815,2022-08-19
882,1.4652,2022-08-24
403,0.0937,2022-08-20
112,1.1077,2022-08-18
948,0.8004,2022-08-15
341,1.0064,2022-08-23
913,0.3384,2022-08-12
547,1.1575,2022-08-09
551,-0.1059,2022-08-17
575,0.967,2022-08-18
612,0.2184,2022-08-16
865,0.9011,2022-08-22
783,0.4244,2022-08-19
626,0.0937,2022-08-22
355,0.6323,2022-08-14
265,0.2228,2022-08-09
506,1.4229,2022-08-19
185,0.1796,2022-08-11
783,0.4899,2022-08-26
218,0.8824,2022-08-18
912,0.27,2022-08-05
182,-0.0207,2022-08-24
731,0.3693,2022-08-16
871,0.2818,2022-08-29
248,0.6396,2022-08-08
376,0.6804,2022-08-30
469,0.5318,2022-08-28
838,0.4713,2022-08-14
782,0.237,2022-08-14
247,-0.4005,2022-08-22
790,1.4703,2022-08-08
850,0.4568,2022-08-20
609,-0.4359,2022-08-08
425,1.1285,2022-08-30
114,0.5177,2022-08-11
690,1.4769,2022-08-19
315,0.7136,2022-08-08
560,-0.3687,2022-08-11
150,1.369,2022-08-02
512,0.4112,2022-08-06
788,0.5964,2022-08-08
942,0.3442,2022-08-16
722,0.1944,2022-08-08
782,1.1788,2022-08-08
192,0.3764,2022-08-08
366,0.9222,2022-08-27
268,0.605,2022-08-26
329,0.572,2022-08-15
190,0.1798,2022-08-14
123,0.2544,2022-08-14
364,0.8184,2022-08-18
580,-0.1934,2022-08-23
962,1.0042,2022-08-16
460,0.5423,2022-08-15
221,1.4295,2022-08-08
422,1.2832,2022-08-27
783,0.9229,2022-08-09
506,0.459,2022-08-20
478,0.5791,2022-08-15
853,0.0256,2022-08-22
472,0.612,2022-08-19
120,1.4835,2022-08-20
530,0.8117,2022-08-08
503,0.1402,2022-08-11
814,-0.4027,2022-08-21
972,-0.3465,2022-08-10
581,0.7055,2022-08-26
534,1.0286,2022-08-06
496,-0.4947,2022-08-10
779,0.419,2022-08-20
591,0.5896,2022-08-06
797,-0.2729,2022-08-21
304,0.6908,2022-08-02
622,-0.3083,2022-08-10
995,0.1867,2022-08-26
644,1.2955,2022-08-04
112,0.6502,2022-08-03
724,0.5293,2022-08-27
989,0.3927,2022-08-24
564,0.185,2022-08-31
117,1.3948,2022-08-16
113,-0.3998,2022-08-09
114,0.5704,2022-08-15
190,0.695,2022-08-04
822,0.518,2022-08-26
181,0.0615,2022-08-31
677,0.7864,2022-08-02
124,0.4105,2022-08-16
102,1.1969,2022-08-31
723,-0.4219,2022-08-25
359,0.2955,2022-08-06
408,1.23,2022-08-07
235,1.1284,2022-08-01
755,0.5296,2022-08-31
588,-0.2816,2022-08-19
632,0.5432,2022-08-12
700,1.4478,2022-08-30
993,0.3527,2022-08-18
154,0.749,2022-08-04
894,-0.4111,2022-08-02
386,0.8324,2022-08-16
831,0.6374,2022-08-18
266,0.2207,2022-08-17
855,1.3312,2022-08-31
362,1.2896,2022-08-14
998,0.5857,2022-08-22
664,0.4979,2022-08-21
344,1.4825,2022-08-01
143,0.0454,2022-08-10
679,0.3809,2022-08-19
932,-0.0051,2022-08-29
241,1.2522,2022-08-13
394,1.4036,2022-08-14
787,1.3342,2022-08-03
390,1.2544,2022-08-09
417,-0.4998,2022-08-22
456,1.4662,2022-08-14
122,0.9658,2022-08-03
405,-0.2588,2022-08-11
809,-0.4817,2022-08-02
595,1.3943,2022-08-10
738,1.1126,2022-08-10
908,1.369,2022-08-06
272,0.5375,2022-08-16
355,-0.4806,2022-08-25
622,0.1503,2022-08-08
498,0.2325,2022-08-15
178,-0.291,2022-08-25
122,0.797,2022-08-17
144,0.0994,2022-08-11
280,1.499,2022-08-23
772,1.3558,2022-08-26
816,0.438,2022-08-05
863,-0.2651,2022-08-07
984,1.252,2022-08-26
711,1.2329,2022-08-03
415,0.2284,2022-08-04
991,-0.0544,2022-08-07
609,1.4962,2022-08-10
893,0.2787,2022-08-18
367,-0.1408,2022-08-25
888,0.1495,2022-08-01
937,0.1184,2022-08-09
858,1.3674,2022-08-16
620,0.9843,2022-08-26
716,0.182,2022-08-07
534,1.4296,2022-08-27
399,0.5774,2022-09-01
828,1.2089,2022-08-31
315,1.3464,2022-08-05
489,1.2018,2022-08-11
704,0.5454,2022-08-20
959,-0.049,2022-08-01
823,0.2365,2022-08-15
154,-0.4655,2022-08-10
544,0.7838,2022-08-12
828,0.8075,2022-08-03
422,-0.4173,2022-08-03
753,0.4588,2022-08-31
279,0.1925,2022-08-13
261,1.2519,2022-08-31
632,1.4641,2022-08-19
759,0.2803,2022-08-12
701,0.0051,2022-08-11
729,1.4692,2022-08-06
341,1.2415,2022-08-27
105,1.1446,2022-08-26
863,0.1177,2022-08-12
776,1.0641,2022-08-02
465,1.4063,2022-08-29
177,1.0496,2022-08-05
377,0.9367,2022-08-30
121,-0.0977,2022-08-28
453,0.2189,2022-08-08
915,1.0764,2022-08-24
453,0.0119,2022-08-11
916,-0.0465,2022-08-08
855,1.07,2022-08-26
533,0.3917,2022-08-23
730,0.6717,2022-08-03
875,0.9944,2022-08-30
550,0.1563,2022-08-15
268,0.2678,2022-08-15
101,0.1051,2022-08-10
969,-0.171,2022-08-15
169,0.5946,2022-08-10
838,-0.3425,2022-08-06
956,0.1311,2022-08-01
365,0.3804,2022-08-28
251,1.1639,2022-08-18
217,0.7207,2022-08-05
434,1.1173,2022-08-12
715,1.4181,2022-08-17
418,1.191,2022-08-19
774,0.813,2022-08-15
974,0.4419,2022-08-28
842,0.3352,2022-08-25
226,0.17,2022-08-23
666,0.1259,2022-08-18
801,0.8917,2022-08-14
906,1.3852,2022-08-09
704,1.3892,2022-08-13
660,-0.4346,2022-08-09
185,0.2795,2022-08-15
771,-0.3541,2022-08-02
329,0.0573,2022-08-11
986,0.692,2022-08-16
942,1.3088,2022-08-03
987,-0.258,2022-08-04
431,0.1625,2022-08-02
743,0.6695,2022-08-10
281,-0.468,2022-08-02
579,0.5467,2022-08-18
323,1.0701,2022-08-19
286,0.3504,2022-08-14
220,-0.0593,2022-08-05
105,0.9091,2022-08-20
939,1.1846,2022-08-01
226,-0.0157,2022-08-20
210,0.5059,2022-08-04
913,1.4365,2022-08-18
637,0.0191,2022-08-23
544,-0.3484,2022-08-12
300,0.6312,2022-08-29
937,1.4243,2022-08-29
119,0.7061,2022-08-04
166,0.6145,2022-08-24
424,0.4119,2022-08-26
910,0.2178,2022-08-02
197,-0.1264,2022-08-12
229,1.3527,2022-08-16
881,-0.2425,2022-08-30
744,0.8712,2022-08-20
690,0.1929,2022-08-02
440,0.2307,2022-08-30
639,0.6391,2022-08-12
529,0.2047,2022-08-15
859,1.0112,2022-08-18
563,-0.1014,2022-08-17
866,0.6529,2022-08-09
588,0.4308,2022-08-31
912,0.189,2022-08-21
290,0.3145,2022-08-17
203,-0.4432,2022-08-08
128,-0.4321,2022-08-31
982,0.8486,2022-08-06
858,0.4279,2022-08-10
588,-0.3576,2022-08-10
628,-0.2599,2022-08-07
355,-0.4331,2022-08-07
529,1.2538,2022-08-04
337,-0.0271,2022-08-04
374,0.3332,2022-08-20
361,0.2189,2022-08-05
311,1.0936,2022-08-07
999,1.2034,2022-08-13
914,0.7823,2022-08-02
437,-0.2496,2022-08-16
393,0.0818,2022-08-09
739,0.4292,2022-08-28
121,1.1502,2022-08-27
488,0.4736,2022-08-12
688,0.1916,2022-08-16
532,0.9228,2022-08-01
799,0.0802,2022-08-27
184,-0.2744,2022-08-16
571,-0.3902,2022-08-05
302,1.3874,2022-08-25
148,0.6054,2022-08-14
670,-0.0215,2022-08-26
415,1.3973,2022-08-14
783,-0.2787,2022-08-12
885,1.2818,2022-08-18
149,-0.1896,2022-08-07
310,-0.1113,2022-08-18
734,0.7515,2022-08-31
870,-0.4034,2022-08-16
746,1.2102,2022-08-28
143,0.5351,2022-08-23
799,-0.0027,2022-08-14
444,1.2958,2022-08-21
928,0.2704,2022-08-05
697,1.4814,2022-08-26
838,-0.4583,2022-08-09
255,0.5656,2022-08-16
656,1.0938,2022-08-16
810,1.1412,2022-08-12
327,1.1466,2022-08-25
641,0.4582,2022-08-05
574,0.8532,2022-08-04
611,0.8831,2022-08-25
954,1.4569,2022-08-04
227,1.2329,2022-08-20
601,1.1962,2022-08-05
310,-0.0903,2022-08-08
678,0.6411,2022-08-13
762,0.6707,2022-08-25
853,0.9873,2022-08-12
435,-0.0122,2022-08-06
774,-0.023,2022-08-11
441,0.1911,2022-08-10
290,0.1085,2022-08-01
786,0.6218,2022-08-14
252,1.2115,2022-08-02
107,0.9826,2022-08-18
967,-0.2383,2022-08-10
441,0.0433,2022-08-25
214,1.087,2022-08-23
333,0.8694,2022-08-14
667,0.9872,2022-08-30
782,-0.4174,2022-08-25
729,0.473,2022-08-11
871,1.4158,2022-08-14
135,0.3681,2022-08-15
554,0.7919,2022-08-14
692,0.7174,2022-08-02
163,0.1748,2022-08-21
353,0.9229,2022-08-31
234,0.1878,2022-08-17
299,-0.4128,2022-08-08
648,-0.458,2022-08-10
401,1.4739,2022-08-08
761,-0.0691,2022-08-16
178,0.4644,2022-08-01
956,0.8376,2022-08-05
107,0.919,2022-08-02
963,0.704,2022-08-06
570,1.3116,2022-08-05
566,0.4423,2022-08-26
775,-0.2022,2022-08-12
908,0.8137,2022-08-30
197,0.3199,2022-08-11
930,0.8384,2022-08-12
455,0.7385,2022-08-05
215,1.4235,2022-08-19
459,0.8722,2022-08-21
215,0.1525,2022-08-06
122,0.7968,2022-08-11
713,1.3444,2022-08-12
308,0.2831,2022-08-13
133,1.262,2022-08-23
638,1.3533,2022-08-22
973,1.1407,2022-08-29
151,-0.0518,2022-08-30
939,-0.0152,2022-08-21
132,1.0118,2022-08-13
543,-0.3638,2022-08-28
557,0.7273,2022-08-22
808,0.9669,2022-08-24
247,-0.2738,2022-08-15
166,-0.1374,2022-08-14
663,0.3537,2022-08-20
729,1.2571,2022-08-30
609,-0.2922,2022-08-02
762,1.0831,2022-08-31
399,1.4889,2022-08-01
271,0.9953,2022-08-18
840,-0.1176,2022-08-20
982,-0.244,2022-08-03
520,1.1207,2022-08-15
609,0.9424,2022-08-25
431,1.2247,2022-08-05
921,1.3449,2022-08-24
119,1.2008,2022-08-14
137,0.5249,2022-08-27
249,1.0801,2022-08-06
785,-0.4139,2022-08-31
225,1.4336,2022-08-25
165,0.1702,2022-08-15
742,-0.0841,2022-08-22
856,0.4062,2022-08-18
231,1.1346,2022-08-02
317,0.682,2022-08-29
298,1.2531,2022-09-01
211,-0.3433,2022-08-28
486,-0.1255,2022-08-26
193,0.8652,2022-08-16
416,0.4937,2022-08-18
158,0.9586,2022-08-19
287,0.4209,2022-08-23
593,1.1015,2022-08-03
421,1.4699,2022-08-31
266,-0.2958,2022-08-04
674,1.2488,2022-08-04
321,-0.1788,2022-08-13
161,1.123,2022-08-12
644,0.6855,2022-08-03
125,0.7209,2022-08-18
328,1.3655,2022-08-29
660,0.2959,2022-08-06
336,1.4128,2022-08-06
876,1.3254,2022-08-27
366,1.0659,2022-08-09
316,-0.368,2022-08-16
107,-0.3133,2022-08-11
696,0.2631,2022-08-02
259,0.9086,2022-08-30
357,0.0377,2022-08-22
248,0.2679,2022-08-13
558,-0.1228,2022-08-28
942,1.374,2022-08-01
454,-0.2088,2022-08-18
355,-0.2078,2022-08-03
846,0.2213,2022-08-14
400,0.5918,2022-08-24
580,0.3265,2022-08-18
747,1.2829,2022-08-01
784,0.8499,2022-08-29
853,-0.0675,2022-08-25
935,-0.0149,2022-08-06
812,0.1836,2022-08-13
616,0.3413,2022-08-20
202,1.1513,2022-08-10
933,1.0148,2022-08-14
866,-0.4732,2022-08-01
357,0.2177,2022-08-26
634,-0.1707,2022-08-07
689,1.2454,2022-08-04
368,0.5436,2022-08-24
972,-0.1081,2022-08-26
955,1.3043,2022-08-23
321,-0.3837,2022-08-11
708,0.24,2022-08-30
489,0.5338,2022-08-17
581,0.2922,2022-08-31
654,-0.1952,2022-08-22
257,0.714,2022-08-09
666,1.0386,2022-08-13
457,0.0228,2022-08-16
983,0.9057,2022-08-26
329,-0.3102,2022-08-18
717,0.4212,2022-08-19
599,-0.4344,2022-08-31
215,0.3568,2022-09-01
871,-0.2011,2022-08-19
666,0.7752,2022-08-04
892,-0.3077,2022-08-18
292,0.0203,2022-08-06
179,0.3493,2022-08-20
940,0.3305,2022-08-21
511,-0.1121,2022-08-25
102,1.1153,2022-08-28
554,1.1512,2022-08-09
459,1.3154,2022-08-14
874,-0.4895,2022-08-29
769,1.3585,2022-08-28
438,0.985,2022-08-06
187,-0.3633,2022-08-02
337,0.8459,2022-08-02
670,0.3979,2022-08-10
520,-0.325,2022-08-12
787,1.4055,2022-08-16
447,0.7433,2022-08-29
604,1.489,2022-08-23
496,-0.3197,2022-08-20
490,0.2682,2022-08-25
921,0.3975,2022-08-24
540,0.0489,2022-08-21
592,1.1066,2022-08-27
904,0.2769,2022-08-31
654,0.7693,2022-08-30
660,0.7017,2022-08-19
604,1.2313,2022-08-07
572,-0.3424,2022-08-11
340,1.3922,2022-08-17
489,0.9917,2022-08-26
643,0.1102,2022-08-30
849,0.3066,2022-08-05
679,-0.4953,2022-08-01
175,1.432,2022-08-13
549,-0.3255,2022-08-07
488,1.4484,2022-08-05
968,0.8761,2022-08-14
205,0.3774,2022-08-25
726,0.9717,2022-08-23
789,0.1882,2022-08-25
461,-0.0838,2022-08-18
642,0.7019,2022-08-13
255,1.2998,2022-08-25
542,1.3691,2022-08-15
653,-0.2835,2022-08-26
333,-0.1804,2022-08-18
628,0.1919,2022-08-31
275,-0.273,2022-08-26
844,0.7995,2022-08-19
678,1.3169,2022-08-13
995,0.3201,2022-08-25
278,0.4355,2022-08-28
224,0.0944,2022-08-10
799,1.1753,2022-08-04
432,-0.2665,2022-08-07
561,0.1771,2022-08-21
268,1.4318,2022-08-02
528,1.0099,2022-08-18
888,-0.1368,2022-08-03
459,0.7879,2022-08-07
236,0.121,2022-08-08
395,0.9882,2022-08-08
700,1.2426,2022-08-15
144,0.0748,2022-08-27
117,0.5692,2022-08-14
603,0.1469,2022-08-09
813,0.9833,2022-08-05
179,0.3905,2022-08-25
701,-0.0851,2022-08-02
209,0.5098,2022-08-20
284,0.9741,2022-08-05
194,0.8755,2022-08-24
111,0.0696,2022-08-08
840,-0.1933,2022-08-12
351,0.6284,2022-08-07
148,0.4036,2022-08-16
798,0.783,2022-08-21
650,0.9009,2022-08-21
396,-0.4259,2022-08-23
213,0.2528,2022-08-31
445,0.061,2022-08-28
367,-0.4482,2022-08-25
778,-0.0724,2022-08-22
765,0.2523,2022-08-30
840,0.8707,2022-08-17
273,-0.0966,2022-08-24
128,-0.1222,2022-08-26
617,-0.0507,2022-08-27
117,1.3558,2022-08-19
622,1.1342,2022-08-16
885,1.2414,2022-08-08
728,1.1837,2022-08-29
711,1.0258,2022-08-26
708,0.6821,2022-08-25
822,0.2024,2022-08-29
453,0.1817,2022-08-30
717,0.1456,2022-08-24
811,0.1543,2022-08-23
659,0.9398,2022-08-17
827,-0.1022,2022-08-03
353,-0.086,2022-08-01
468,-0.0562,2022-08-07
892,0.1216,2022-08-16
620,-0.2158,2022-08-19
335,-0.2679,2022-08-01
301,-0.3606,2022-08-15
413,0.9432,2022-08-05
928,-0.412,2022-08-24
520,0.9397,2022-08-14
902,-0.2552,2022-08-13
533,1.0614,2022-08-21
450,0.1224,2022-08-01
361,1.0184,2022-08-27
771,1.4218,2022-08-31
834,-0.156,2022-08-07
759,0.7994,2022-08-18
693,1.2513,2022-08-03
636,1.4083,2022-08-22
128,-0.352,2022-08-17
834,1.4459,2022-08-10
558,0.0828,2022-08-30
258,1.3271,2022-08-10
667,1.3942,2022-08-17
541,0.192,2022-08-09
220,0.5692,2022-08-02
503,0.6716,2022-08-04
197,0.796,2022-08-16
729,0.8717,2022-08-06
985,0.9592,2022-08-04
418,1.349,2022-08-02
306,-0.4352,2022-08-16
373,0.2463,2022-08-17
673,-0.4946,2022-08-03
318,1.3057,2022-08-10
410,0.0621,2022-08-02
263,-0.4439,2022-08-05
673,0.8816,2022-08-27
485,0.3738,2022-08-31
835,0.5617,2022-08-04
724,0.652,2022-08-08
356,1.1671,2022-08-11
418,-0.2132,2022-08-25
769,1.3997,2022-09-01
888,-0.193,2022-08-18
516,0.6645,2022-08-16
751,0.5092,2022-08-10
954,0.5816,2022-08-05
322,0.0209,2022-08-13
317,1.0184,2022-09-01
892,0.0777,2022-08-24
658,0.2889,2022-08-31
578,1.0846,2022-08-12
500,1.0172,2022-08-24
180,0.6505,2022-08-07
853,1.2139,2022-08-10
383,0.0539,2022-08-04
220,-0.0673,2022-08-27
583,0.5633,2022-08-05
996,0.7767,2022-08-30
455,0.0278,2022-08-21
890,0.5681,2022-08-14
230,0.9548,2022-08-10
968,1.3046,2022-08-17
469,0.0778,2022-08-13
813,0.4217,2022-08-05
440,0.4606,2022-08-02
223,0.6988,2022-08-18
481,0.1251,2022-08-26
680,1.4807,2022-08-28
594,0.8934,2022-08-23
771,-0.3603,2022-08-27
615,1.4524,2022-08-05
954,1.4365,2022-08-09
373,0.1025,2022-08-16
577,0.6953,2022-08-20
725,-0.4927,2022-08-27
161,0.5953,2022-08-10
878,1.3003,2022-08-30
468,-0.4327,2022-08-08
497,1.0576,2022-08-04
343,0.5902,2022-08-18
301,0.3669,2022-08-05
915,1.0335,2022-08-12
121,-0.2679,2022-08-22
819,1.2423,2022-08-04
273,-0.2102,2022-08-04
676,0.3294,2022-08-11
436,0.3558,2022-08-29
313,0.8338,2022-08-15
848,0.6321,2022-08-25
726,-0.1841,2022-08-16
231,0.5908,2022-08-30
709,0.4231,2022-08-12
116,0.2071,2022-08-22
106,0.8433,2022-08-29
384,0.1995,2022-08-12
482,1.1562,2022-08-13
423,-0.3643,2022-08-16
927,0.5366,2022-08-02
414,0.831,2022-08-22
939,-0.1042,2022-08-13
508,-0.2437,2022-08-22
769,0.7918,2022-08-20
597,0.1713,2022-08-05
933,0.0353,2022-08-27
163,-0.2602,2022-08-16
847,0.83,2022-08-16
796,0.6367,2022-08-04
313,-0.2919,2022-08-12
974,-0.0381,2022-08-11
989,0.7092,2022-08-14
495,0.9971,2022-08-28
623,0.0519,2022-08-14
873,-0.1386,2022-08-29
711,0.8318,2022-08-18
218,1.4483,2022-08-31
615,0.0175,2022-08-02
411,1.234,2022-08-25
949,0.0927,2022-08-02
746,1.0249,2022-08-02
318,-0.0194,2022-08-30
723,-0.3973,2022-08-11
801,0.9268,2022-08-24
141,0.5411,2022-08-08
377,0.517,2022-08-24
364,-0.4887,2022-08-09
113,1.2079,2022-08-17
699,-0.2451,2022-08-10
317,1.3868,2022-08-24
822,1.1814,2022-08-13
583,1.2909,2022-08-28
349,1.0291,2022-08-13
348,1.3834,2022-08-15
888,1.1402,2022-08-20
841,-0.0106,2022-08-15
164,0.3328,2022-08-21
927,1.4714,2022-08-15
300,0.0564,2022-08-12
756,1.0186,2022-08-21
706,1.2391,2022-08-31
266,-0.2027,2022-08-02
657,0.98,2022-08-28
493,1.4395,2022-08-25
708,0.6106,2022-08-26
181,1.1348,2022-08-09
470,0.8287,2022-08-23
533,0.4742,2022-08-23
578,0.8364,2022-08-04
707,0.3204,2022-09-01
405,1.2035,2022-08-11
710,-0.1409,2022-08-17
406,1.1801,2022-08-25
923,0.9896,2022-08-17
966,0.9166,2022-08-26
709,0.6043,2022-08-08
383,0.381,2022-08-06
553,-0.3595,2022-08-26
376,-0.2622,2022-08-16
986,0.8427,2022-08-19
545,0.2626,2022-08-23
746,0.2117,2022-08-27
888,0.5869,2022-08-09
315,0.3069,2022-08-13
966,1.1467,2022-08-16
590,0.1408,2022-08-03
319,0.1637,2022-08-16
131,0.2354,2022-08-31
872,1.1176,2022-08-14
453,-0.2753,2022-08-04
750,-0.2938,2022-08-30
589,0.253,2022-08-03
452,0.6377,2022-08-23
257,0.4163,2022-08-15
259,-0.4021,2022-08-27
379,0.8814,2022-08-25
700,0.5649,2022-08-17
359,-0.385,2022-08-12
731,0.6912,2022-08-29
969,0.0485,2022-08-24
732,-0.1791,2022-08-17
410,0.9473,2022-08-22
273,-0.3248,2022-08-19
133,1.1973,2022-08-25
303,0.134,2022-08-05
675,0.2669,2022-08-10
834,0.3936,2022-08-09
152,-0.3242,2022-08-28
311,1.4857,2022-08-13
667,0.8816,2022-08-31
152,0.6342,2022-08-08
151,-0.0418,2022-08-28
867,1.1106,2022-08-15
317,1.0902,2022-08-12
102,0.7355,2022-08-08
962,1.105,2022-08-30
356,0.7649,2022-08-13
421,-0.4036,2022-08-19
798,0.0216,2022-08-09
151,-0.4565,2022-08-06
964,1.0816,2022-08-05
505,0.3069,2022-08-21
224,1.0944,2022-08-24
791,1.1587,2022-08-22
107,0.9053,2022-08-18
560,0.7982,2022-08-17
